    1.00000E+01     8.36717E-04     5.50104E+01     5.50103E+01     1.18837E-01     1.00000E+00
    1.00000E+01     9.84659E-04     6.41600E+01     6.41598E+01     1.18837E-01     1.00000E+00
    1.00000E+01     1.15876E-03     7.47273E+01     7.47270E+01     1.18837E-01     1.00000E+00
    1.00000E+01     1.36364E-03     8.68809E+01     8.68806E+01     1.18837E-01     1.00000E+00
    1.00000E+01     1.60475E-03     1.00786E+02     1.00785E+02     1.18837E-01     1.00000E+00
    1.00000E+01     1.88849E-03     1.16591E+02     1.16590E+02     1.18837E-01     1.00000E+00
    1.00000E+01     2.22239E-03     1.34414E+02     1.34413E+02     1.18837E-01     1.00000E+00
    1.00000E+01     2.61534E-03     1.54320E+02     1.54319E+02     1.18837E-01     1.00000E+00
    1.00000E+01     3.07776E-03     1.76296E+02     1.76295E+02     1.18837E-01     1.00000E+00
    1.00000E+01     3.62195E-03     2.00224E+02     2.00222E+02     1.18837E-01     1.00000E+00
    1.00000E+01     4.26235E-03     2.25847E+02     2.25845E+02     1.18837E-01     1.00000E+00
    1.00000E+01     5.01599E-03     2.52745E+02     2.52741E+02     1.18837E-01     1.00000E+00
    1.00000E+01     5.90287E-03     2.80295E+02     2.80291E+02     1.18837E-01     1.00000E+00
    1.00000E+01     6.94657E-03     3.07656E+02     3.07651E+02     1.18837E-01     1.00000E+00
    1.00000E+01     8.17481E-03     3.33738E+02     3.33733E+02     1.18837E-01     9.99999E-01
    1.00000E+01     9.62022E-03     3.57183E+02     3.57179E+02     1.18837E-01     9.99999E-01
    1.00000E+01     1.13212E-02     3.76343E+02     3.76344E+02     1.18837E-01     9.99999E-01
    1.00000E+01     1.33229E-02     3.89278E+02     3.89287E+02     1.18837E-01     9.99999E-01
    1.00000E+01     1.56786E-02     3.93797E+02     3.93822E+02     1.18836E-01     9.99998E-01
    1.00000E+01     1.84507E-02     3.87704E+02     3.87753E+02     1.18836E-01     9.99997E-01
    1.00000E+01     2.17130E-02     3.69438E+02     3.69507E+02     1.18836E-01     9.99996E-01
    1.00000E+01     2.55521E-02     3.39255E+02     3.39351E+02     1.18836E-01     9.99995E-01
    1.00000E+01     3.00701E-02     3.00397E+02     3.00526E+02     1.18836E-01     9.99992E-01
    1.00000E+01     3.53868E-02     2.58817E+02     2.58981E+02     1.18835E-01     9.99989E-01
    1.00000E+01     4.16436E-02     2.20845E+02     2.21049E+02     1.18835E-01     9.99985E-01
    1.00000E+01     4.90067E-02     1.90671E+02     1.90924E+02     1.18834E-01     9.99980E-01
    1.00000E+01     5.76717E-02     1.68834E+02     1.69153E+02     1.18833E-01     9.99972E-01
    1.00000E+01     6.78687E-02     1.49838E+02     1.50237E+02     1.18832E-01     9.99961E-01
    1.00000E+01     7.98687E-02     1.23301E+02     1.23743E+02     1.18830E-01     9.99946E-01
    1.00000E+01     9.39905E-02     9.06363E+01     9.10377E+01     1.18828E-01     9.99926E-01
    1.00000E+01     1.10609E-01     6.99591E+01     7.03480E+01     1.18825E-01     9.99897E-01
    1.00000E+01     1.30166E-01     5.92125E+01     5.96620E+01     1.18820E-01     9.99858E-01
    1.00000E+01     1.53181E-01     4.21136E+01     4.24955E+01     1.18813E-01     9.99803E-01
    1.00000E+01     1.80265E-01     3.27755E+01     3.31419E+01     1.18804E-01     9.99727E-01
    1.00000E+01     2.12138E-01     2.37795E+01     2.41051E+01     1.18792E-01     9.99623E-01
    1.00000E+01     2.49647E-01     1.79808E+01     1.82726E+01     1.18775E-01     9.99477E-01
    1.00000E+01     2.93787E-01     1.28784E+01     1.31276E+01     1.18751E-01     9.99276E-01
    1.00000E+01     3.45733E-01     9.26331E+00     9.47507E+00     1.18718E-01     9.98998E-01
    1.00000E+01     4.06862E-01     6.63687E+00     6.81370E+00     1.18672E-01     9.98612E-01
    1.00000E+01     4.78800E-01     4.71502E+00     4.86038E+00     1.18608E-01     9.98078E-01
    1.00000E+01     5.63458E-01     3.32011E+00     3.43785E+00     1.18521E-01     9.97340E-01
    1.00000E+01     6.63084E-01     2.32396E+00     2.41812E+00     1.18399E-01     9.96317E-01
    1.00000E+01     7.80325E-01     1.61654E+00     1.69090E+00     1.18231E-01     9.94902E-01
    1.00000E+01     9.18296E-01     1.11803E+00     1.17609E+00     1.17998E-01     9.92946E-01
    1.00000E+01     1.08066E+00     7.69126E-01     8.13970E-01     1.17677E-01     9.90241E-01
    1.00000E+01     1.27174E+00     5.26408E-01     5.60699E-01     1.17233E-01     9.86505E-01
    1.00000E+01     1.49659E+00     3.58566E-01     3.84536E-01     1.16620E-01     9.81349E-01
    1.00000E+01     1.76121E+00     2.43134E-01     2.62625E-01     1.15776E-01     9.74243E-01
    1.00000E+01     2.07261E+00     1.64160E-01     1.78663E-01     1.14614E-01     9.64468E-01
    1.00000E+01     2.43908E+00     1.10392E-01     1.21096E-01     1.13020E-01     9.51056E-01
    1.00000E+01     2.87033E+00     7.39527E-02     8.17931E-02     1.10842E-01     9.32722E-01
    1.00000E+01     3.37784E+00     4.93648E-02     5.50663E-02     1.07878E-01     9.07784E-01
    1.00000E+01     3.97508E+00     3.28408E-02     3.69595E-02     1.03875E-01     8.74100E-01
    1.00000E+01     4.67793E+00     2.17787E-02     2.47358E-02     9.85216E-02     8.29050E-01
    1.00000E+01     5.50504E+00     1.43996E-02     1.65115E-02     9.14591E-02     7.69620E-01
    1.00000E+01     6.47840E+00     9.49400E-03     1.09959E-02     8.23217E-02     6.92730E-01
    1.00000E+01     7.62386E+00     6.24304E-03     7.30839E-03     7.08219E-02     5.95959E-01
    1.00000E+01     8.97184E+00     4.09506E-03     4.85068E-03     5.69132E-02     4.78919E-01
    1.00000E+01     1.05582E+01     2.67980E-03     3.21764E-03     4.10448E-02     3.45388E-01
    1.00000E+01     1.24250E+01     1.74978E-03     2.13589E-03     2.44723E-02     2.05932E-01
    1.00000E+01     1.46219E+01     1.14014E-03     1.42145E-03     9.45213E-03     7.95388E-02
    1.00000E+01     1.72072E+01     7.41434E-04     9.50905E-04    -1.07885E-03    -9.07842E-03
    1.00000E+01     2.02496E+01     4.81259E-04     6.41672E-04    -4.86015E-03    -4.08977E-02
    1.00000E+01     2.38300E+01     3.11832E-04     4.38710E-04    -2.60138E-03    -2.18904E-02
    1.00000E+01     2.80434E+01     2.01714E-04     3.05469E-04     9.63155E-04     8.10486E-03
    1.00000E+01     3.30019E+01     1.30276E-04     2.17764E-04     1.03639E-03     8.72114E-03
    1.00000E+01     3.88370E+01     8.40126E-05     1.59669E-04    -6.19499E-04    -5.21303E-03
    1.00000E+01     4.57038E+01     5.41009E-05     1.20737E-04     6.67101E-05     5.61360E-04
    1.00000E+01     5.37848E+01     3.47918E-05     9.41423E-05     6.92828E-05     5.83009E-04
    1.00000E+01     6.32946E+01     2.23455E-05     7.54465E-05    -2.54572E-05    -2.14220E-04
    1.00000E+01     7.44858E+01     1.43342E-05     6.17790E-05    -5.22393E-05    -4.39589E-04
    1.00000E+01     8.76558E+01     9.18431E-06     5.13005E-05     5.83824E-05     4.91283E-04
    1.00000E+01     1.03154E+02     5.87809E-06     4.28508E-05     3.06929E-05     2.58278E-04
